x,lax_u1,lax_u2,lax_u3,box_u1,box_u2,box_u3,exact_u1,exact_u2,exact_u3
0.0925,1.30720246476002,0.4477339434462084,-1.223692975562191,1.202706870485363,0.4999817405835367,-1.27613206649891,1.223993146904995,0.489338602373721,-1.265489153462215
0.095,1.300968026770892,0.4523291640290359,-1.231546624816209,1.290518615177523,0.4575538698257207,-1.236969410425142,1.215820484805705,0.4949029350116294,-1.274318705156287
0.0975,1.294446813969204,0.456999745306647,-1.239489169052711,1.296216152375458,0.4561150761035201,-1.238809438166039,1.20769619459273,0.500375054994884,-1.283069650870051
0.1,1.288438775440227,0.4613456257625138,-1.247120345572652,1.204308454566973,0.5034107861991407,-1.289397374251421,1.199620777410559,0.5057546247773479,-1.29174145080395
0.1025,1.282106547054093,0.4657854046892509,-1.254858551668832,1.106409323407938,0.5536340165123286,-1.342926032001755,1.191594731388947,0.5110413125218243,-1.300333570040517
0.105,1.276340462287752,0.4698738367827436,-1.262258339232473,1.10025798280595,0.557915076523645,-1.350525517003998,1.183618551612242,0.5162347921204991,-1.308845478577368
0.1075,1.270209206015767,0.4740765052515953,-1.269785087875113,1.184141683825611,0.5171102663466736,-1.313051924676367,1.175692730088776,0.5213347432150912,-1.317276651359886
0.11,1.264701348739159,0.4778990547072918,-1.276944237831301,1.259996791783094,0.480251333185324,-1.279536796738305,1.167817755720543,0.5263408512165995,-1.325626568313623
0.1125,1.25878357917452,0.4818580748739707,-1.28425217368093,1.238847548769229,0.4918260900766162,-1.294467739965863,1.159994114273074,0.5312528073246934,-1.333894714376366
0.115,1.253550927630172,0.4854059889044099,-1.291161112677832,1.134464448997341,0.5449492282208255,-1.350959238534674,1.152222288345409,0.5360703085467915,-1.342080579529919
0.1175,1.247859675118528,0.4891145988276508,-1.298242650210069,1.04759775477518,0.5892455589993247,-1.398635896050442,1.144502757340397,0.5407930577167162,-1.350183658831565
0.12,1.242919883783816,0.4923788203386824,-1.304891494602312,1.06034462498083,0.5836664497401756,-1.396448871327465,1.136835997435062,0.5454207635130592,-1.358203452445203
0.1225,1.237468673396955,0.4958300445542848,-1.311738828884446,1.152004195205839,0.5385622836498427,-1.354748338333145,1.129222481551268,0.5499531404771284,-1.366139465672183
0.125,1.232840032270986,0.4988012325583386,-1.318117405349657,1.221619788307412,0.5044113545401254,-1.324012380927838,1.121662679326542,0.5543899090305602,-1.37399120898183
0.1275,1.227642853591509,0.5019878972393658,-1.324722527404824,1.191147087174765,0.5202357804477379,-1.343262906497402,1.114157057085088,0.5587307954925764,-1.381758198041628
0.13,1.223344235337849,0.5046564533324467,-1.3308203996253,1.083304071950679,0.574676535026032,-1.401140677357899,1.106706077809055,0.562975532096844,-1.38943995374711
0.1325,1.21841550326853,0.507571205928721,-1.337175116277346,0.9975319809839598,0.6180129670710061,-1.447924830294626,1.099310201109927,0.5671238570080226,-1.397036002251401
0.135,1.214466298202801,0.509927306836599,-1.342981617692294,1.011001976434914,0.6116594677205427,-1.445029543774468,1.09196988320023,0.5711755143378847,-1.404545874994442
0.1375,1.209820804792775,0.5125626401974075,-1.349077575895201,1.103714970759189,0.5656155572142009,-1.402454124718779,1.084685576865333,0.5751302541611286,-1.411969108731912
0.14,1.206240843605858,0.5145962764456267,-1.354581848578114,1.179324906265168,0.528054245115972,-1.368371368739311,1.077457731435571,0.5789878325307701,-1.419305245563791
0.1425,1.201893700812994,0.5169445574659557,-1.36041056427023,1.158531605016905,0.5386256053640003,-1.382431135201115,1.070286792758502,0.5827480114932017,-1.426553832962596
0.145,1.198703164940497,0.5186455782183249,-1.365601603976006,1.053962455328365,0.5910159330243906,-1.438319503989609,1.063173203171384,0.5864105591028812,-1.433714423801315
0.1475,1.194669738263984,0.5206990810415933,-1.371154495492028,0.9568217992354299,0.6396230505558705,-1.490434081788491,1.056117401473954,0.5899752494366087,-1.440786576380976
0.15,1.19188905790499,0.5220572451056461,-1.376021202872274,0.9508311639393594,0.6425861920884616,-1.496913886371734,1.049119822901278,0.593441862607502,-1.447769854457892
0.1525,1.18818489089041,0.5238081888818094,-1.381289628911778,1.035332870862453,0.6002341988957879,-1.458087542089238,1.042180899096979,0.5968101847785249,-1.454663827270587
0.155,1.185834630817192,0.524813221810384,-1.3858208668274,1.127341636813267,0.5540597188123465,-1.415447479297466,1.035301058086551,0.6000800081757046,-1.461468069566335
0.1575,1.182475360538823,0.5262538129570176,-1.3907961689275,1.13777723495826,0.5486028757472993,-1.41353360388669,1.028480724250992,0.6032511311009332,-1.46818216162742
0.16,1.180576094008903,0.5268954700902694,-1.394980825702826,1.051013084811875,0.5916769746887836,-1.460159002298703,1.021720318300632,0.6063233579444053,-1.474805689297024
0.1625,1.177577357759442,0.5280179489415536,-1.39965437509981,0.9373274873438636,0.6481428841493426,-1.520184323985753,1.015020257249141,0.609296499196704,-1.481338244004753
0.165,1.176149529032338,0.528286084138226,-1.403481433467044,0.8899817551582293,0.6713699710752803,-1.546978716333418,1.008380954387861,0.6121703714604646,-1.487779422791868
0.1675,1.173526862591352,0.5290827757961657,-1.407844682161276,0.9442974993589613,0.6436974574123606,-1.522881181239835,1.001802819260256,0.6149447974617133,-1.494128828336119
0.17,1.172590638757654,0.5289674155003021,-1.411303293541389,1.048630038777329,0.5909477154904645,-1.473713870513927,0.995286257636684,0.6176196060607873,-1.500386068976265
0.1725,1.170359366761844,0.5294307846266514,-1.415347829303902,1.109643210029578,0.5597888629927846,-1.44614468085824,0.9888316714893662,0.6201946322628903,-1.506550758736223
0.175,1.169934479806449,0.5289222068088423,-1.418427392963015,1.070968173042146,0.5784053601909935,-1.468357851117664,0.9824394589675778,0.6226697172282778,-1.512622517348899
0.1775,1.168109598903091,0.5290449160170532,-1.422144997943054,0.9588940644462117,0.6336526832454932,-1.527208635593436,0.9761100143731029,0.6250447082820475,-1.518600970279613
0.18,1.168215179142464,0.5281337334202815,-1.424835244454319,0.859247873792511,0.6826173860952578,-1.579783365946575,0.969843728135888,0.6273194589235692,-1.524485748749229
0.1825,1.166811234768585,0.527908704846209,-1.42821795696651,0.8471224250909468,0.6877531096850279,-1.588535460438869,0.9636409867899924,0.6294938288355051,-1.530276489756898
0.185,1.167465637019145,0.5265859518577636,-1.430509035298909,0.9274865545754553,0.6465754930796084,-1.550980335060856,0.9575021729497198,0.6315676838924762,-1.53597283610243
0.1875,1.166496594809505,0.5260064314075942,-1.433549214288474,1.032842199218713,0.5928336292029899,-1.500866859284723,0.9514276652860237,0.6335408961693345,-1.541574436408355
0.19,1.167717218855758,0.5242636537727482,-1.435431781738175,1.0770863306987,0.5695790978512768,-1.481246389091017,0.9454178385031493,0.6354133439490522,-1.547080945141578
0.1925,1.167196331839112,0.5233232774684358,-1.438122173344424,1.021678904378395,0.596081991198794,-1.511388792488567,0.9394730633155182,0.6371849117302326,-1.5524920226347
0.195,1.16899943897128,0.5211526239610226,-1.439587487423774,0.9035497919956157,0.6538774474488548,-1.572828983179056,0.9335937064248712,0.6388554902342271,-1.557807335106979
0.1975,1.168939111863014,0.5198454857291953,-1.441921292987784,0.805847959046092,0.7013910621376562,-1.623992331874789,0.9277801304976354,0.6404249764118846,-1.563026554684898
0.2,1.17133963943974,0.5172398008013142,-1.442961304294119,0.7959038954472104,0.7049576727975788,-1.631213450975839,0.9220326941425573,0.6418932734499054,-1.568149359422415
0.2025,1.171751291476322,0.5155605209829427,-1.444932249087825,0.8770201963310648,0.6629260685555712,-1.592840904182346,0.916351751888586,0.6432602907768108,-1.573175433320797
0.205,1.174762667633769,0.512513437333148,-1.445539694091401,0.9877713704152938,0.6060090859423856,-1.53958730231763,0.9107376541629932,0.644525944068536,-1.578104466348137
0.2075,1.175656595516997,0.5104572311300114,-1.447142095984099,1.046754572975747,0.5749082424006363,-1.512153936850192,0.9051907472697747,0.6456901552536225,-1.582936154458452
0.21,1.179290556286641,0.5069632610588582,-1.447310588603953,1.009303596712071,0.5919567408461431,-1.532873784468985,0.8997113733682792,0.6467528525180389,-1.587670199610469
0.2125,1.180675798909834,0.504526006080745,-1.448539425830091,0.8968184852472895,0.6464546629120173,-1.591046700341452,0.8942998704520926,0.6477139703096155,-1.592306309785979
0.215,1.184942210119065,0.5005806304466496,-1.448263546610743,0.7805914776429553,0.7027559966847047,-1.651026445863563,0.8889565723282168,0.6485734493420738,-1.596844199007867
0.2175,1.186826416830007,0.4977589324819197,-1.449114523761559,0.7334772823213285,0.7244334997362589,-1.676385551706031,0.8836818085964362,0.6493312365987051,-1.601283587357755
0.22,1.191733103238232,0.493358686031018,-1.448389905424187,0.7827322473543024,0.6978591139729828,-1.653495732676993,0.8784759046290288,0.6499872853356196,-1.605624200993252
0.2225,1.194122407451751,0.4901499421341019,-1.448859516756745,0.894076087257772,0.6401731022310915,-1.599497024331653,0.8733391815506765,0.6505415550846392,-1.60986577216487
0.225,1.199674991616364,0.4852924939569406,-1.447682924877601,0.995023853301622,0.5876180631143118,-1.5506317978239,0.8682719562186483,0.6509940116557986,-1.614008039232514
0.2275,1.202573891620254,0.4816949519309536,-1.447768514019318,1.020574032512968,0.5726948814845961,-1.539400710411076,0.863274541203282,0.6513446271394395,-1.618050746681644
0.23,1.208775644988751,0.4763791797979099,-1.44613792158724,0.9521065763243156,0.6047137141301276,-1.575113691135998,0.8583472447686669,0.6515933799079521,-1.621993645139018
0.2325,1.212186893788107,0.4723919931498685,-1.445837736713351,0.8268196158918125,0.6650756320980156,-1.639171583173706,0.8534903708536606,0.6517402546170916,-1.625836491388087
0.235,1.219038602472284,0.4666180504973544,-1.443752391338366,0.7142357799727743,0.7190194617471092,-1.696812984898353,0.8487042190531175,0.6517852422069376,-1.629579048383992
0.2375,1.222963108487558,0.4622413279583776,-1.443065634914664,0.675554727970427,0.7359455182169428,-1.717437983366172,0.8439890845994359,0.6517283399024385,-1.633221085268192
0.24,1.230462956091725,0.4560107023398935,-1.440526117501689,0.729896636493913,0.7062938621387993,-1.691486411040658,0.839345258344312,0.6515695512135998,-1.636762377382694
0.2425,1.234899696463678,0.4512455510738289,-1.4394529897159,0.8454704943119805,0.6459601521496777,-1.634853698320569,0.8347730267408217,0.6513088859352569,-1.640202706283919
0.245,1.243043166210452,0.4445611129541199,-1.436461263481752,0.9585077119066074,0.5868288401060423,-1.579424068767781,0.8302726718257549,0.6509463601464685,-1.643541859756178
0.2475,1.247989114370333,0.4394096746254667,-1.435002998534386,1.007803488162835,0.5595024877292154,-1.555799855766747,0.8258444712021944,0.650481996209536,-1.646779631824753
0.25,1.256768912595125,0.4322757154822586,-1.431562447332503,0.9658119679101264,0.577754187824758,-1.577753923757973,0.821488698022421,0.6499158227686107,-1.649915822768611
0.2525,1.262218981630894,0.4267411944180114,-1.429721341821742,0.8509281413192729,0.6323866145738222,-1.636088718543442,0.8172056209710377,0.6492478747479397,-1.652950239132724
0.255,1.27162498450087,0.4191634532234736,-1.425836796846729,0.7165299594304553,0.696710965758681,-1.704115209526257,0.8129955042484071,0.6484781933497052,-1.655882693739996
0.2575,1.277571987691186,0.4132501359830686,-1.423616229561473,0.6240941104055486,0.7399890746258875,-1.751095001587856,0.808858607554368,0.6476068260514778,-1.658713005702815
0.26,1.287591212748536,0.4052358132651264,-1.419293983633526,0.6144263192683661,0.7418182600052113,-1.756625185221067,0.8047951860721915,0.6466338266032985,-1.661441000434206
0.2625,1.294025842446999,0.3989490790272852,-1.416698426163344,0.6903185189625047,0.7008027407695321,-1.719309751004056,0.8008054904528543,0.6455592550243574,-1.664066509658606
0.265,1.304642446282968,0.3905068378575944,-1.411946234939314,0.8172395322578252,0.6342082948701657,-1.656414248649766,0.7968897667995793,0.6443831775992884,-1.666589371422235
0.2675,1.311553272118278,0.3838531591412719,-1.408981252618458,0.9399570747373893,0.569651257831716,-1.59555478551481,0.7930482566526418,0.6431056668740898,-1.669009430103099
0.27,1.322748575157678,0.3749931125600425,-1.40380832223969,1.006447048553427,0.5331438758621678,-1.562743379723681,0.7892811969744818,0.6417268016516406,-1.671326536420576
0.2725,1.330122062273882,0.3679800459174447,-1.400480565063061,0.9885303129514474,0.5387759205786621,-1.572069574908569,0.785588820135091,0.6402466669868403,-1.673540547444637
0.275,1.341874601294819,0.3587137304827897,-1.394897525927628,0.8914025229110922,0.5839497696746527,-1.62093552089058,0.7819713538976603,0.6386653541813688,-1.675651326604652
0.2775,1.349695149093417,0.3513498969336144,-1.391214709207819,0.7496579894674986,0.6513684767465735,-1.692044043520478,0.7784290214045471,0.6369829607780493,-1.67765874369782
0.28,1.361980757729427,0.3416902322718708,-1.385233575743536,0.6128955881214619,0.7162328170758532,-1.76059569047473,0.7749620411635079,0.6351995905548303,-1.679562674897198
0.2825,1.370230759296085,0.3339852873874525,-1.38120445041756,0.5273920932081531,0.7554046204314182,-1.803452064072053,0.7715706270342115,0.6333153535183891,-1.681363002759341
0.285,1.38302267637437,0.3239465218176849,-1.374838566928946,0.520751200674211,0.7550822596677644,-1.806811309885529,0.7682549882150611,0.6313303658973395,-1.683059616231548
0.2875,1.391682598482088,0.3159111155091623,-1.370472879568718,0.5943155795543875,0.7145946249730125,-1.77000209100466,0.7650153292302759,0.6292447501350684,-1.684652410658706
0.29,1.404951603648963,0.3055087580163399,-1.363736852432337,0.7247399323533834,0.64561459366413,-1.704697057844609,0.7618518499172784,0.6270586348821825,-1.686141287789754
0.2925,1.41400008693205,0.2971544842297296,-1.35904529516174,0.8729098524923138,0.5676996014495977,-1.630453419422877,0.7587647454143776,0.6247721549885659,-1.687526155783737
0.295,1.42771466261259,0.2864052232631343,-1.351954911846419,0.9964032379464365,0.5020609355962111,-1.568482236540044,0.755754206148719,0.6223854514950697,-1.688806929215471
0.2975,1.437128641207053,0.2777445599335542,-1.346949062517146,1.061310053957731,0.4656538535582152,-1.535738540422932,0.7528204178245457,0.6198986716248079,-1.689983529080823
0.3,1.451255159547899,0.2666661697059972,-1.339521198104598,1.050207064193543,0.4671902173831752,-1.540933967144382,0.7499635614117436,0.6173119687740749,-1.691055882801567
0.3025,1.461009999199666,0.257712409470391,-1.334213451230058,0.9648021840683568,0.5058163170360457,-1.583214580961287,0.7471838131346709,0.6146255025028887,-1.692023924229875
0.305,1.475512932259627,0.2463236446259764,-1.326465963303593,0.8235219211175187,0.5723191501970308,-1.653367154126368,0.7444813444612932,0.6118394385251436,-1.692887593652392
0.3075,1.485582585617969,0.2370908169357092,-1.320869452392208,0.6555896311086298,0.6520872941903789,-1.736780038830874,0.7418563220926101,0.6089539486983888,-1.693646837793922
0.31,1.500424736708133,0.2254112966353448,-1.31282106534268,0.4936936012497377,0.7287768643645425,-1.817109125598628,0.7393089079523666,0.6059692110132282,-1.694301609820705
0.3125,1.510781914253396,0.2159140820441769,-1.306949577406016,0.3672103917259861,0.7876998433078817,-1.879666172515617,0.7368392591770663,0.6028854095823417,-1.694851869343323
0.315,1.52592466799414,0.2039641646851971,-1.298619757371314,0.29735184698841,0.8182505751880619,-1.913845299583193,0.7344475281062781,0.5997027346291277,-1.695297582419174
0.3175,1.53654102280178,0.1942178022116994,-1.292487640506057,0.2948286194369478,0.8150740038941157,-1.914291226874012,0.7321338622732407,0.5964213824759693,-1.695638721554577
0.32,1.551944611165144,0.1820184521474321,-1.283896462309917,0.3599168462558353,0.7780323346020863,-1.880865936111462,0.7298984043957615,0.5930415555321233,-1.695875265706463
0.3225,1.562790935487143,0.172038640721371,-1.277518527363174,0.4843317683490356,0.7112682242904246,-1.81771186119884,0.7277412923674109,0.589563462281237,-1.696007200283674
0.325,1.578414716835638,0.1596112884751759,-1.268686534947789,0.6541013257205865,0.6217679840327016,-1.731815090525824,0.7256626592490212,0.5859873172684843,-1.696034517147865
0.3275,1.589461148290082,0.1494140835725313,-1.262077952370326,0.8526594383838823,0.517814938525631,-1.631458726510245,0.7236626332604739,0.5823133410873352,-1.695957214614003
0.33,1.605263896212459,0.1367804811461136,-1.253026014322501,1.063561715857392,0.4076315713236469,-1.524865030846368,0.7217413377727928,0.5785417603659466,-1.69577529745047
0.3325,1.616480131216481,0.1263821877952094,-1.246202207392323,1.2724746328428,0.2983849369820496,-1.419200836661718,0.7198988913005342,0.5746728077531829,-1.695488776878777
0.335,1.63242032980165,0.1135642607506784,-1.236951369242593,1.468327610317822,0.195610620492592,-1.320001507966332,0.7181354074944741,0.570706721904266,-1.695097670572861
0.3375,1.643775841765162,0.1029813241507727,-1.229927904900187,1.643699180376035,0.1030196548453357,-1.230977857228247,0.7164509951346021,0.5666437474660524,-1.694602002658
0.34,1.659811983850692,0.09000102219830075,-1.220499239926701,1.794615829275931,0.02259909948568162,-1.154116723844125,2.314845758123405,-0.2375158649380557,-0.8940018037093272
0.3425,1.671276243570876,0.0792499172307225,-1.213291718501957,1.919979969475244,-0.04510194572146176,-1.089966988117015,2.313319795479464,-0.2417718587235713,-0.8932971107499412
0.345,1.687367128454486,0.06612906507767702,-1.203706178794944,2.020829462240224,-0.1006021018151919,-1.038009809946348,2.311873201331342,-0.2461239713607511,-0.8924879672486221
0.3475,1.698909824115534,0.05522618600733664,-1.196330123923536,2.099586932930671,-0.1451123684002316,-0.997033971179869,2.310506064911782,-0.250571934390787,-0.8915744231171534
0.35,1.715014851227643,0.04198633621990944,-1.186608393461332,2.159402299087338,-0.1802073877099382,-0.9654646115640797,2.309218470552196,-0.2551154734423673,-0.8905565347072396
0.3525,1.72660610541741,0.03094788788142888,-1.179079143484753,2.20364048863108,-0.2075693037254062,-0.9416193696385983,2.308010497677472,-0.2597543082486021,-0.8894343648070324
0.355,1.742685560520082,0.0176101774761821,-1.169241494938737,2.235526085677014,-0.2288100851022838,-0.923886059822763,2.306882220801064,-0.2644881526643087,-0.8882079826372581
0.3575,1.754296141724951,0.006452069214061162,-1.161574097057342,2.257930164695112,-0.2453649422710191,-0.910829255328752,2.305833709520405,-0.2693167146836655,-0.886877463846945
0.36,1.770311472325845,-0.006962918364840198,-1.15164025398153,2.273270824801529,-0.2584425946026819,-0.9012400210091185,2.304865028512611,-0.274239696458223,-0.8854428905087592
0.3625,1.781912998456311,-0.01822517477818697,-1.143849362384388,2.283494998601173,-0.2690161748506179,-0.8941450089284353,2.303976237530489,-0.2792567943152756,-0.8839043511139421
0.365,1.797827075302987,-0.03169754072866238,-1.133838368356991,2.290111550107386,-0.2778397781308616,-0.8887899093961757,2.303167391398851,-0.2843676987765944,-0.8822619405668509
0.3675,1.80939220693303,-0.04304892803846327,-1.125938147487007,2.294251414363894,-0.2854785317538953,-0.8846093811481729,2.302438540011141,-0.2895720945775188,-0.8805157601791038
0.37,1.825169568679506,-0.05655958086298218,-1.115868243658069,2.296737258288474,-0.2923434256674657,-0.8811922209169972,2.301789728326343,-0.2948696606864002,-0.8786659176633331
0.3725,1.836672189850312,-0.06798566706645492,-1.107872277687147,2.298151397556113,-0.2987252709193554,-0.8782474049823596,2.301220996366217,-0.3002600703244074,-0.8767125271265381
0.375,1.852279268259291,-0.08151643550891241,-1.097760790050569,2.298895755949701,-0.3048246793541175,-0.8755741094874949,2.300732379212832,-0.3057429909856829,-0.8746557090630493
0.3775,1.863694652898549,-0.09300345740393112,-1.089681999539221,2.299241294736802,-0.3107767783230576,-0.8730369957422404,2.300323907006393,-0.311318084457853,-0.8724955903470926
0.38,1.879099976253669,-0.1065371924980307,-1.079545237092025,2.299366682309491,-0.316670545525942,-0.8705468753943779,2.299995604943391,-0.3169850068428921,-0.8702323042249656
0.3825,1.890404938491505,-0.1180721311865638,-1.071395803692933,2.29938728159454,-0.3225633027380811,-0.8680462167155407,2.299747493275044,-0.3227434085783332,-0.8678659903068171
0.385,1.905579311237957,-0.1315927964247878,-1.061248968472632,2.299376103396901,-0.3284911925042597,-0.8654986679202392,2.299579587306047,-0.3285929344588329,-0.8653967945580364
0.3875,1.916752338154805,-0.1431634440386675,-1.053040268410547,2.29937847622345,-0.3344765130729899,-0.8628817222444983,2.299491897393634,-0.3345332236580819,-0.8628248692902485
0.39,1.93166899515671,-0.156656192855951,-1.042897378216454,2.299422026417621,-0.3405327084864064,-0.8601817278688484,2.299484428946928,-0.34056390975106,-0.8601503731519178
0.3925,1.942690360771944,-0.1682512099093043,-1.034639925140054,2.299523292180893,-0.3466676756137791,-0.8573905808976185,2.299557182426621,-0.3466846207366432,-0.857373471118565
0.395,1.957325094963625,-0.1817024498698904,-1.024513749550004,2.299692001768143,-0.3528859032721495,-0.854503586251057,2.299710153344934,-0.3528949790605451,-0.8544943344825872
0.3975,1.968176954561113,-0.193311412786218,-1.016217147207672,2.299933778727408,-0.3591898248693656,-0.8515181050350369,2.299943332265901,-0.3591946016386119,-0.8515131408426941
0.4,1.982508217169241,-0.2067088560620962,-1.006119157301709,2.300251816321228,-0.3655806556380895,-0.8484327173197246,2.300256704805946,-0.3655830998804489,-0.8484300740929525
0.4025,1.993174681351505,-0.2183222945717566,-0.9977920623454268,2.300647893097182,-0.3720589004445947,-0.8452467143434017,2.300650251634778,-0.3720600797133928,-0.845245324411442
0.405,2.007183654268329,-0.2316549945026957,-0.9877323943463875,2.301122977036544,-0.3786246558868027,-0.8419597964270038,2.301123948476572,-0.3786251416068169,-0.8419590882485242
0.4075,2.017650842429031,-0.2432644187555577,-0.9793824894189234,2.301677578341085,-0.3852777867115844,-0.8385718965693443,2.301677766111478,-0.3852778805967811,-0.8385715683147263
0.41,2.031321482715976,-0.2565227924802872,-0.9693699222603178,2.302311951789799,-0.3920180270171985,-0.8350830792571765,2.302311670377412,-0.3920178863110054,-0.8350829735682326
0.4125,2.04157755591544,-0.268120709865822,-0.9610038993734069,2.303026210823094,-0.3988450373196492,-0.8314934834112228,2.303025622172175,-0.3988447429941897,-0.8314935192020005
0.415,2.054896612804042,-0.2812965472077493,-0.9510458460111604,2.303820390794808,-0.4057584362031322,-0.827803290748122,2.303819577455859,-0.4057580295336577,-0.827803426630484
0.4175,2.064931786319053,-0.2928764690180761,-0.9426694000790938,2.304694483476704,-0.4127578175969014,-0.8240127085158873,2.304693487253558,-0.4127573194853288,-0.8240129234759739
0.42,2.077888791445634,-0.3059629279936463,-0.9327719121789917,2.305648455586571,-0.419842760064115,-0.8201219602173009,2.305647297658405,-0.4198421811000321,-0.8201222435545608
0.4225,2.087695327537813,-0.3175193662015964,-0.9243897444355174,2.306682258586181,-0.4270128317257808,-0.8161312806982031,2.306680949834876,-0.4270121773501281,-0.8161316268617068
0.425,2.100282559493295,-0.3305109556919037,-0.9145575298956997,2.307795833785905,-0.4342675928382087,-0.8120409135821854,2.307794380022437,-0.4342668659564746,-0.8120413195574486
0.4275,2.109854741195362,-0.3420394102436527,-0.9061733607946254,2.3089891149666,-0.4416065971292716,-0.8078511099464052,2.308987519539472,-0.4416057994157074,-0.8078515739512079
0.43,2.122067165786703,-0.3549319605274351,-0.8964098134049532,2.310262029708008,-0.4490293924880878,-0.8035621276439873,2.310260294787511,-0.4490285250278394,-0.8035626484862283
0.4325,2.131401252738799,-0.3664288976656985,-0.8880264044884174,2.311614500053749,-0.4565355213231737,-0.7991742309578183,2.311612627255788,-0.4565345849241931,-0.7991748077236367
0.435,2.14323644063892,-0.3792195196520649,-0.878333644888304,2.313046442840935,-0.4641245207530723,-0.7946876904218527,2.313044433526056,-0.464123516095633,-0.7946883223261161
0.4375,2.152330608214442,-0.3906823418894777,-0.869952829003044,2.314557769862914,-0.4717959227137134,-0.7901027827256272,2.314555625277772,-0.4717948504211427,-0.7901034690412245
0.44,2.163788631919612,-0.4033693760097371,-0.8603317559783489,2.316148387950197,-0.4795492540250292,-0.7854197906594271,2.316146109293502,-0.4795481146966818,-0.7854205306843052
0.4425,2.172642895058909,-0.4147963844614937,-0.8519544751308428,2.317818199011726,-0.4873840364379026,-0.7806390030791144,2.317815787464704,-0.4873828306643913,-0.7806397961210562
0.445,2.183726207273271,-0.4273793402798391,-0.8424048261900186,2.319567100057711,-0.4952997866720589,-0.7757607148798912,2.31956455679776,-0.4952985150420834,-0.7757615602497034
0.4475,2.192342330591945,-0.4387696901388617,-0.8340311762571869,2.321394983213418,-0.5032960164495985,-0.7707852269743949,2.321392309420342,-0.5032946795530602,-0.7707861239828151
0.45,2.203055626316612,-0.4512491778205062,-0.8245515963480403,2.323301735729491,-0.5113722325269454,-0.7657128462723219,2.323298932588063,-0.5113708309562317,-0.7657137942287374
0.4525,2.211437022171733,-0.4626028278166915,-0.8161808778019142,2.325287239990327,-0.5195279367259884,-0.7605438856607601,2.325284308691417,-0.519526471076533,-0.7605448838726599
0.455,2.221787086889512,-0.4749804826488946,-0.8067689949734984,2.327351373522121,-0.5277626259651991,-0.7552786639845013,2.327348315263059,-0.5277610968356683,-0.7552797117573231
0.4575,2.229938703171061,-0.4862981393759906,-0.7983997687362521,2.329494009000636,-0.5360757922907781,-0.7499175060262828,2.32949082498534,-0.5360742002831304,-0.7499186026633426
0.46,2.239934249587634,-0.498576540572274,-0.7890522755155451,2.331715014259283,-0.5444669229080984,-0.7444607424866234,2.331711705698168,-0.5444652686275407,-0.7444618872891817
0.4625,2.247862449054038,-0.5098595985917184,-0.7806824230355196,2.334014252297219,-0.5529355002133088,-0.7389087099634466,2.334010820407163,-0.5529337842682807,-0.7389099022307496
0.465,2.257513944883172,-0.522042183622951,-0.7713951622751614,2.336391581287944,-0.5614810018253371,-0.7332617509312624,2.336388027292093,-0.5614792248274115,-0.7332629899606329
0.4675,2.265226377879586,-0.5332926622638796,-0.763021948904627,2.33884685458793,-0.5701029006180518,-0.727520213720085,2.338843179715644,-0.5701010631819088,-0.7275214988069819
0.47,2.274545867145476,-0.5453836379526837,-0.7537900028652241,2.341379920745795,-0.5788006647528434,-0.7216844524938985,2.341376126232453,-0.5787987674961722,-0.7216857829320176
0.4725,2.282051339532742,-0.5566041157219767,-0.7454101436259568,2.343990623511548,-0.58757375771138,-0.7157548272288445,2.34398671059844,-0.5875718012548259,-0.7157562023101804
0.475,2.291052259809517,-0.5686083673103495,-0.7362279250830119,2.34667880184629,-0.5964216383287357,-0.7097317036909899,2.346674771780467,-0.5964196232958245,-0.7097331227059355
0.4775,2.2983605978925,-0.5798019148069482,-0.7278376519253915,2.349444289932109,-0.6053437608267527,-0.7036154534137927,2.349440143966262,-0.6053416878438296,-0.7036169156512049
0.48,2.307057595812291,-0.5917249141626963,-0.7186989961352139,2.352286917182347,-0.6143395748477245,-0.6974064536751448,2.352282656574639,-0.6143374445438701,-0.697407958422448
0.4825,2.314179509990749,-0.6028950263576593,-0.710294125829273,2.35520650825208,-0.6234085254883253,-0.6911050874741465,2.355202134266035,-0.6234063384953024,-0.6911066340173966
0.485,2.322588257231393,-0.6147427404250689,-0.7011923822483895,2.35820288304897,-0.6325500533338575,-0.6847117435074433,2.358198396953308,-0.6325478102860262,-0.6847133311314169
0.4875,2.329535206007476,-0.625893269124308,-0.6927683840896477,2.361275856744345,-0.6417635944927426,-0.6782268161452786,2.361271259812864,-0.6417612960270018,-0.6782284441335491
0.49,2.337672217822957,-0.6376720696504841,-0.6836965068161984,2.364425239784625,-0.6510485806313182,-0.6716507054071422,2.364420533296048,-0.6510462273870301,-0.6716523730421714
0.4925,2.344456273689763,-0.6488071569022706,-0.6752485693836459,2.367650837902993,-0.6604044390088863,-0.6649838169370965,2.367646023140838,-0.6604020316278083,-0.664985523500321
0.495,2.352338731875298,-0.6605237323849981,-0.6661992053747556,2.370952452131391,-0.6698305925130446,-0.6582265619787872,2.370947530383826,-0.6698281316392622,-0.6582283067506824
0.4975,2.358972450483531,-0.6716477455306593,-0.6577223016411172,2.374329878812811,-0.6793264596952995,-0.6513793573500404,2.374324851372493,-0.6793239459751402,-0.6513811396102157
0.5,2.36661803247744,-0.6833090162387199,-0.6486878758549599,2.377782909613806,-0.6888914548069029,-0.6444426254171624,2.377777777777777,-0.6888888888888888,-0.6444444444444444
