h;error
0.000001548000000;0.000000000001443
0.000001549000000;0.000000000003770
0.000001550000000;0.000000000003855
0.000001551000000;0.000000000003941
0.000001552000000;0.000000000004916
0.000001553000000;0.000000000002592
0.000001554000000;0.000000000002502
0.000001555000000;0.000000000000182
0.000001556000000;0.000000000000095
0.000001557000000;0.000000000002221
0.000001558000000;0.000000000000080
0.000001559000000;0.000000000002392
0.000001560000000;0.000000000002478
0.000001561000000;0.000000000002563
0.000001562000000;0.000000000004015
0.000001563000000;0.000000000003925
0.000001564000000;0.000000000003836
0.000001565000000;0.000000000001530
0.000001566000000;0.000000000001442
0.000001567000000;0.000000000001354
0.000001568000000;0.000000000000946
0.000001569000000;0.000000000001032
0.000001570000000;0.000000000003328
0.000001571000000;0.000000000001204
0.000001572000000;0.000000000003497
0.000001573000000;0.000000000003036
0.000001574000000;0.000000000002948
0.000001575000000;0.000000000002860
0.000001576000000;0.000000000002772
0.000001577000000;0.000000000000484
0.000001578000000;0.000000000000397
0.000001579000000;0.000000000000311
0.000001580000000;0.000000000001971
0.000001581000000;0.000000000002056
0.000001582000000;0.000000000002141
0.000001583000000;0.000000000002225
0.000001584000000;0.000000000004262
0.000001585000000;0.000000000001984
0.000001586000000;0.000000000004085
0.000001587000000;0.000000000001810
0.000001588000000;0.000000000001724
0.000001589000000;0.000000000000546
0.000001590000000;0.000000000000632
0.000001591000000;0.000000000002897
0.000001592000000;0.000000000002981
0.000001593000000;0.000000000003064
0.000001594000000;0.000000000003148
0.000001595000000;0.000000000005470
0.000001596000000;0.000000000001034
0.000001597000000;0.000000000003120
0.000001598000000;0.000000000000862
0.000001599000000;0.000000000000777
0.000001600000000;0.000000000001477
0.000001601000000;0.000000000000606
0.000001602000000;0.000000000001645
0.000001603000000;0.000000000001729
0.000001604000000;0.000000000003975
0.000001605000000;0.000000000004589
0.000001606000000;0.000000000004502
0.000001607000000;0.000000000002255
0.000001608000000;0.000000000000012
0.000001609000000;0.000000000002083
0.000001610000000;0.000000000000157
0.000001611000000;0.000000000000241
0.000001612000000;0.000000000000326
0.000001613000000;0.000000000002561
0.000001614000000;0.000000000004793
0.000001615000000;0.000000000002726
0.000001616000000;0.000000000003633
0.000001617000000;0.000000000001401
0.000001618000000;0.000000000003460
0.000001619000000;0.000000000001231
0.000001620000000;0.000000000001146
0.000001621000000;0.000000000001078
0.000001622000000;0.000000000000977
0.000001623000000;0.000000000001245
0.000001624000000;0.000000000003464
0.000001625000000;0.000000000003545
0.000001626000000;0.000000000003627
0.000001627000000;0.000000000002689
0.000001628000000;0.000000000002604
0.000001629000000;0.000000000002519
0.000001630000000;0.000000000002434
0.000001631000000;0.000000000000222
0.000001632000000;0.000000000001987
0.000001633000000;0.000000000000055
0.000001634000000;0.000000000002151
0.000001635000000;0.000000000002233
0.000001636000000;0.000000000004435
0.000001637000000;0.000000000002396
0.000001638000000;0.000000000001758
0.000001639000000;0.000000000003791
0.000001640000000;0.000000000001590
0.000001641000000;0.000000000001507
0.000001642000000;0.000000000000690
0.000001643000000;0.000000000000772
0.000001644000000;0.000000000000855
0.000001645000000;0.000000000000937
0.000001646000000;0.000000000003126
0.000001647000000;0.000000000003207
0.000001648000000;0.000000000003028
0.000001649000000;0.000000000002944
0.000001650000000;0.000000000002860
0.000001651000000;0.000000000000674
0.000001652000000;0.000000000000592
0.000001653000000;0.000000000000509
0.000001654000000;0.000000000000427
0.000001655000000;0.000000000001752
0.000001656000000;0.000000000001833
0.000001657000000;0.000000000001914
0.000001658000000;0.000000000004088
0.000001659000000;0.000000000004198
0.000001660000000;0.000000000002024
0.000001661000000;0.000000000001941
0.000001662000000;0.000000000001858
0.000001663000000;0.000000000001775
0.000001664000000;0.000000000000393
0.000001665000000;0.000000000000474
0.000001666000000;0.000000000000556
0.000001667000000;0.000000000002718
0.000001668000000;0.000000000002798
0.000001669000000;0.000000000002878
0.000001670000000;0.000000000003275
0.000001671000000;0.000000000003192
0.000001672000000;0.000000000001034
0.000001673000000;0.000000000000952
0.000001674000000;0.000000000000870
0.000001675000000;0.000000000001283
0.000001676000000;0.000000000001363
0.000001677000000;0.000000000001443
0.000001678000000;0.000000000003591
0.000001679000000;0.000000000003670
0.000001680000000;0.000000000004512
0.000001681000000;0.000000000002364
0.000001682000000;0.000000000002282
0.000001683000000;0.000000000002200
0.000001684000000;0.000000000000058
0.000001685000000;0.000000000000023
0.000001686000000;0.000000000000103
0.000001687000000;0.000000000002241
0.000001688000000;0.000000000002320
0.000001689000000;0.000000000002399
0.000001690000000;0.000000000004531
0.000001691000000;0.000000000003598
0.000001692000000;0.000000000003516
