x,ReR,ImR,AbsR
-39.880000000000003,4.8488942040620842,-0,4.8488942040620842
-39.852499999999999,4.8483042221418149,-0,4.8483042221418149
-39.825000000000003,4.8477135312641266,-0,4.8477135312641266
-39.797499999999999,4.8471221301547462,-0,4.8471221301547462
-39.769999999999996,4.8465300175363595,-0,4.8465300175363595
-39.7425,4.8459371921286003,-0,4.8459371921286003
-39.715000000000003,4.8453436526480402,-0,4.8453436526480402
-39.6875,4.844749397808175,-0,4.844749397808175
-39.659999999999997,4.8441544263194292,-0,4.8441544263194292
-39.6325,4.8435587368891317,-0,4.8435587368891317
-39.605000000000004,4.8429623282215157,-0,4.8429623282215157
-39.577500000000001,4.8423651990177028,-0,4.8423651990177028
-39.549999999999997,4.8417673479756989,-0,4.8417673479756989
-39.522500000000001,4.8411687737903861,-0,4.8411687737903861
-39.494999999999997,4.8405694751535107,-0,4.8405694751535107
-39.467500000000001,4.839969450753669,-0,4.839969450753669
-39.439999999999998,4.8393686992763065,-0,4.8393686992763065
-39.412500000000001,4.8387672194037012,-0,4.8387672194037012
-39.384999999999998,4.8381650098149667,-0,4.8381650098149667
-39.357500000000002,4.8375620691860224,-0,4.8375620691860224
-39.329999999999998,4.836958396189603,-0,4.836958396189603
-39.302500000000002,4.836353989495235,-0,4.836353989495235
-39.274999999999999,4.8357488477692367,-0,4.8357488477692367
-39.247500000000002,4.8351429696747044,-0,4.8351429696747044
-39.219999999999999,4.8345363538715045,-0,4.8345363538715045
-39.192500000000003,4.8339289990162566,-0,4.8339289990162566
-39.164999999999999,4.8333209037623401,-0,4.8333209037623401
-39.137500000000003,4.8327120667598651,-0,4.8327120667598651
-39.109999999999999,4.8321024866556748,-0,4.8321024866556748
-39.082499999999996,4.8314921620933324,-0,4.8314921620933324
-39.055,4.830881091713108,-0,4.830881091713108
-39.027500000000003,4.8302692741519806,-0,4.8302692741519806
-39,4.8296567080436077,-0,4.8296567080436077
-38.972499999999997,4.8290433920183329,-0,4.8290433920183329
-38.945,4.8284293247031709,-0,4.8284293247031709
-38.917500000000004,4.8278145047217933,-0,4.8278145047217933
-38.890000000000001,4.8271989306945251,-0,4.8271989306945251
-38.862499999999997,4.8265826012383277,-0,4.8265826012383277
-38.835000000000001,4.8259655149667928,-0,4.8259655149667928
-38.807499999999997,4.8253476704901299,-0,4.8253476704901299
-38.780000000000001,4.8247290664151645,-0,4.8247290664151645
-38.752499999999998,4.8241097013453107,-0,4.8241097013453107
-38.725000000000001,4.8234895738805816,-0,4.8234895738805816
-38.697499999999998,4.8228686826175542,-0,4.8228686826175542
-38.670000000000002,4.8222470261493902,-0,4.8222470261493902
-38.642499999999998,4.8216246030657954,-0,4.8216246030657954
-38.615000000000002,4.821001411953028,-0,4.821001411953028
-38.587499999999999,4.8203774513938802,-0,4.8203774513938802
-38.560000000000002,4.8197527199676706,-0,4.8197527199676706
-38.532499999999999,4.8191272162502337,-0,4.8191272162502337
-38.505000000000003,4.8185009388139068,-0,4.8185009388139068
-38.477499999999999,4.817873886227523,-0,4.817873886227523
-38.450000000000003,4.8172460570563942,-0,4.8172460570563942
-38.422499999999999,4.8166174498623082,-0,4.8166174498623082
-38.394999999999996,4.8159880632035126,-0,4.8159880632035126
-38.3675,4.8153578956347083,-0,4.8153578956347083
-38.340000000000003,4.8147269457070294,-0,4.8147269457070294
-38.3125,4.8140952119680467,-0,4.8140952119680467
-38.284999999999997,4.8134626929617426,-0,4.8134626929617426
-38.2575,4.8128293872285113,-0,4.8128293872285113
-38.230000000000004,4.812195293305134,-0,4.812195293305134
-38.202500000000001,4.8115604097247884,-0,4.8115604097247884
-38.174999999999997,4.810924735017017,-0,4.810924735017017
-38.147500000000001,4.8102882677077314,-0,4.8102882677077314
-38.119999999999997,4.8096510063191857,-0,4.8096510063191857
-38.092500000000001,4.8090129493699809,-0,4.8090129493699809
-38.064999999999998,4.8083740953750453,-0,4.8083740953750453
-38.037500000000001,4.807734442845625,-0,4.807734442845625
-38.009999999999998,4.8070939902892675,-0,4.8070939902892675
-37.982500000000002,4.8064527362098186,-0,4.8064527362098186
-37.954999999999998,4.8058106791074087,-0,4.8058106791074087
-37.927500000000002,4.8051678174784396,-0,4.8051678174784396
-37.899999999999999,4.8045241498155695,-0,4.8045241498155695
-37.872500000000002,4.803879674607705,-0,4.803879674607705
-37.844999999999999,4.8032343903399948,-0,4.8032343903399948
-37.817500000000003,4.8025882954938126,-0,4.8025882954938126
-37.789999999999999,4.8019413885467372,-0,4.8019413885467372
-37.762500000000003,4.8012936679725549,-0,4.8012936679725549
-37.734999999999999,4.8006451322412449,-0,4.8006451322412449
-37.707499999999996,4.7999957798189605,-0,4.7999957798189605
-37.68,4.7993456091680233,-0,4.7993456091680233
-37.652500000000003,4.7986946187469073,-0,4.7986946187469073
-37.625,4.7980428070102299,-0,4.7980428070102299
-37.597499999999997,4.7973901724087398,-0,4.7973901724087398
-37.57,4.7967367133892989,-0,4.7967367133892989
-37.542500000000004,4.796082428394886,-0,4.796082428394886
-37.515000000000001,4.7954273158645631,-0,4.7954273158645631
-37.487499999999997,4.7947713742334752,-0,4.7947713742334752
-37.460000000000001,4.7941146019328462,-0,4.7941146019328462
-37.432499999999997,4.7934569973899475,-0,4.7934569973899475
-37.405000000000001,4.7927985590281015,-0,4.7927985590281015
-37.377499999999998,4.7921392852666536,-0,4.7921392852666536
-37.350000000000001,4.7914791745209886,-0,4.7914791745209886
-37.322499999999998,4.7908182252024787,-0,4.7908182252024787
-37.295000000000002,4.7901564357185018,-0,4.7901564357185018
-37.267499999999998,4.7894938044724178,-0,4.7894938044724178
-37.240000000000002,4.7888303298635488,-0,4.7888303298635488
-37.212499999999999,4.7881660102871866,-0,4.7881660102871866
-37.185000000000002,4.787500844134561,-0,4.787500844134561
-37.157499999999999,4.7868348297928334,-0,4.7868348297928334
-37.130000000000003,4.7861679656450864,-0,4.7861679656450864
-37.102499999999999,4.7855002500703065,-0,4.7855002500703065
-37.075000000000003,4.784831681443376,-0,4.784831681443376
-37.047499999999999,4.784162258135054,-0,4.784162258135054
-37.019999999999996,4.7834919785119743,-0,4.7834919785119743
